"Date","Price","Open","High","Low","Vol.","Change %"
"11/13/2020","295.15","292.97","295.92","292.42","3.10M","1.41%"
"11/16/2020","299.98","299.28","300.08","297.57","4.62M","1.64%"
"11/17/2020","298.31","297.31","299.15","295.60","4.05M","-0.56%"
"11/18/2020","294.76","299.20","299.75","294.76","3.57M","-1.19%"
"11/19/2020","295.33","294.06","295.81","292.90","3.27M","0.19%"
"11/20/2020","292.53","294.22","294.59","292.20","3.09M","-0.95%"
"11/23/2020","295.89","294.26","296.65","293.48","2.86M","1.15%"
"11/24/2020","300.43","298.94","301.11","298.30","4.02M","1.53%"
"11/25/2020","298.74","299.95","300.04","298.05","2.63M","-0.56%"
"11/27/2020","299.24","299.44","300.20","298.17","1.52M","0.17%"
"11/30/2020","296.62","297.52","297.80","294.75","4.16M","-0.88%"
"12/01/2020","298.44","299.73","301.01","298.18","2.87M","0.61%"
"12/02/2020","299.18","297.10","299.34","296.35","2.48M","0.25%"
"12/03/2020","300.06","299.38","301.40","299.05","3.14M","0.29%"
"12/04/2020","302.59","300.74","302.59","300.60","2.75M","0.84%"
"12/07/2020","301.10","301.77","302.16","300.00","2.59M","-0.49%"
"12/08/2020","302.20","300.01","302.87","299.98","2.21M","0.37%"
"12/09/2020","300.88","303.22","303.60","299.97","3.07M","-0.44%"
"12/10/2020","300.54","299.99","301.15","299.20","2.41M","-0.11%"
"12/11/2020","300.93","299.43","301.18","298.68","2.45M","0.13%"
"12/14/2020","299.10","303.02","303.80","299.00","3.65M","-0.61%"
"12/15/2020","302.62","300.95","302.94","299.48","4.23M","1.18%"
"12/16/2020","302.15","302.54","302.87","301.32","1.98M","-0.16%"
"12/17/2020","303.49","303.22","303.71","302.85","3.00M","0.44%"
"12/18/2020","301.90","303.07","303.14","300.23","4.44M","-0.52%"
"12/21/2020","302.14","298.79","302.97","297.42","6.34M","0.08%"
"12/22/2020","300.07","301.84","301.88","299.86","2.72M","-0.69%"
"12/23/2020","301.28","301.20","302.79","301.14","2.71M","0.40%"
"12/24/2020","302.02","301.66","302.10","300.93","1.96M","0.25%"
"12/28/2020","304.00","303.69","305.15","303.35","2.38M","0.66%"
"12/29/2020","303.46","305.43","305.70","302.64","2.32M","-0.18%"
"12/30/2020","304.13","304.11","305.13","303.86","2.08M","0.22%"
"12/31/2020","305.79","304.00","306.29","303.35","2.80M","0.55%"
"01/04/2021","302.32","306.59","306.66","298.74","5.11M","-1.13%"
"01/05/2021","303.84","301.93","305.05","301.38","3.36M","0.50%"
"01/06/2021","308.21","303.75","310.24","303.06","7.29M","1.44%"
"01/07/2021","310.50","309.72","311.98","309.06","4.11M","0.74%"
"01/08/2021","311.04","311.25","311.43","307.99","3.23M","0.17%"
"01/11/2021","310.17","308.49","311.00","308.42","2.82M","-0.28%"
"01/12/2021","310.74","310.18","311.25","308.91","2.29M","0.18%"
"01/13/2021","310.63","310.63","311.60","309.92","1.85M","-0.04%"
"01/14/2021","310.05","311.59","312.27","309.89","3.23M","-0.19%"
"01/15/2021","308.12","308.01","309.32","306.03","4.01M","-0.62%"
"01/19/2021","309.32","310.36","310.74","308.60","2.78M","0.39%"
"01/20/2021","311.77","310.43","312.34","309.94","2.40M","0.79%"
"01/21/2021","311.87","312.01","312.71","311.20","1.94M","0.03%"
"01/22/2021","309.97","309.86","311.02","309.09","2.05M","-0.61%"
"01/25/2021","309.65","308.99","309.78","305.62","4.55M","-0.10%"
"01/26/2021","309.39","310.54","311.19","309.21","2.26M","-0.08%"
"01/27/2021","303.26","306.54","306.72","302.10","5.74M","-1.98%"
"01/28/2021","306.07","304.98","309.42","304.83","6.39M","0.93%"
"01/29/2021","299.81","303.92","304.78","298.59","5.93M","-2.05%"
"02/01/2021","302.02","302.28","303.35","300.14","3.14M","0.74%"
"02/02/2021","306.82","304.54","308.43","304.52","3.09M","1.59%"
"02/03/2021","307.26","306.10","307.94","305.18","2.09M","0.14%"
"02/04/2021","310.67","307.85","310.67","307.77","2.64M","1.11%"
"02/05/2021","311.54","312.36","312.55","310.87","1.96M","0.28%"
"02/08/2021","313.89","312.70","313.89","312.41","1.69M","0.75%"
"02/09/2021","313.92","313.26","314.50","312.57","1.80M","0.01%"
"02/10/2021","314.50","315.17","315.24","312.30","3.05M","0.18%"
"02/11/2021","314.68","315.09","315.76","312.80","1.94M","0.06%"
"02/12/2021","315.04","314.28","315.14","313.83","2.48M","0.11%"
"02/16/2021","315.58","316.33","316.54","314.87","1.84M","0.17%"
"02/17/2021","316.60","314.69","316.91","313.87","2.02M","0.32%"
"02/18/2021","315.56","314.75","316.00","313.38","2.62M","-0.33%"
"02/19/2021","314.92","315.61","316.34","314.58","2.31M","-0.20%"
"02/22/2021","315.21","312.90","316.49","312.77","3.00M","0.09%"
"02/23/2021","315.39","314.77","316.49","311.60","5.72M","0.06%"
"02/24/2021","319.53","314.68","320.04","314.18","4.29M","1.31%"
"02/25/2021","313.98","319.71","319.92","312.96","7.65M","-1.74%"
"02/26/2021","309.45","314.42","314.44","308.78","7.93M","-1.44%"
"03/01/2021","315.59","313.48","316.92","313.45","4.75M","1.98%"
"03/02/2021","314.19","315.72","316.43","314.01","4.08M","-0.44%"
"03/03/2021","312.99","313.94","315.87","312.83","5.15M","-0.38%"
"03/04/2021","309.58","313.19","314.92","305.68","8.58M","-1.09%"
"03/05/2021","315.24","312.50","316.05","307.90","7.02M","1.83%"
"03/08/2021","318.25","316.75","321.73","315.83","8.23M","0.95%"
"03/09/2021","318.61","319.47","321.77","318.44","5.83M","0.11%"
"03/10/2021","323.33","320.53","324.31","320.47","6.47M","1.48%"
"03/11/2021","325.33","324.71","326.97","323.83","5.75M","0.62%"
"03/12/2021","328.31","325.67","328.49","325.50","4.26M","0.92%"
"03/15/2021","330.09","329.18","330.24","326.81","4.47M","0.54%"
"03/16/2021","328.86","329.85","330.00","328.32","3.27M","-0.37%"
"03/17/2021","330.77","329.21","331.03","328.38","4.34M","0.58%"
"03/18/2021","329.36","330.30","332.86","328.77","5.39M","-0.43%"
"03/19/2021","326.01","328.09","328.18","324.98","5.63M","-1.02%"
"03/22/2021","327.24","325.55","327.98","325.03","3.81M","0.38%"
"03/23/2021","324.06","326.32","327.48","323.44","5.07M","-0.97%"
"03/24/2021","324.08","325.28","327.73","324.08","6.10M","0.01%"
"03/25/2021","326.19","322.71","326.62","320.62","5.56M","0.65%"
"03/26/2021","330.61","327.60","330.89","326.68","4.96M","1.36%"
"03/29/2021","331.66","329.29","332.46","328.90","5.20M","0.32%"
"03/30/2021","330.82","331.05","331.60","329.78","4.57M","-0.25%"
"03/31/2021","330.18","330.61","331.62","329.94","3.76M","-0.19%"
"04/01/2021","331.45","330.78","331.60","329.72","5.94M","0.38%"
"04/05/2021","335.20","333.94","336.15","333.91","5.63M","1.13%"
"04/06/2021","334.37","334.69","335.42","333.78","2.99M","-0.25%"
"04/07/2021","334.37","334.14","335.17","333.44","2.66M","0.00%"
"04/08/2021","335.13","334.30","335.15","333.43","2.66M","0.23%"
"04/09/2021","337.86","335.72","338.08","335.36","3.03M","0.81%"
"04/12/2021","337.55","337.26","337.86","336.65","2.95M","-0.09%"
"04/13/2021","336.79","336.63","337.42","335.49","3.39M","-0.23%"
"04/14/2021","337.53","336.81","339.11","336.74","3.97M","0.22%"
"04/15/2021","340.44","338.83","340.72","338.83","3.88M","0.86%"
"04/16/2021","341.86","341.73","342.43","340.98","3.75M","0.42%"
"04/19/2021","340.75","341.07","341.31","339.65","3.22M","-0.32%"
"04/20/2021","338.12","339.40","339.86","336.75","3.76M","-0.77%"
"04/21/2021","341.30","337.63","341.54","337.56","4.19M","0.94%"
"04/22/2021","338.12","341.12","341.21","337.09","4.96M","-0.93%"
"04/23/2021","340.43","337.75","341.59","337.13","3.62M","0.68%"
"04/26/2021","339.87","341.15","341.48","339.39","2.09M","-0.16%"
"04/27/2021","339.83","339.60","340.43","338.69","2.73M","-0.01%"
"04/28/2021","338.37","339.23","339.49","338.06","3.03M","-0.43%"
"04/29/2021","340.57","339.89","340.86","337.37","3.69M","0.65%"
"04/30/2021","338.94","338.92","339.65","337.85","2.91M","-0.48%"
"05/03/2021","341.11","340.79","342.18","340.55","2.70M","0.64%"
"05/04/2021","341.49","339.99","341.53","337.62","4.48M","0.11%"
"05/05/2021","342.28","342.25","343.30","340.37","3.51M","0.23%"
"05/06/2021","345.51","342.93","345.64","341.91","4.28M","0.94%"
"05/07/2021","347.88","345.17","348.29","344.81","3.53M","0.69%"
"05/10/2021","347.74","349.26","351.09","347.59","6.09M","-0.04%"
"05/11/2021","342.91","344.99","345.22","340.89","8.40M","-1.39%"
"05/12/2021","336.00","341.55","342.23","335.71","7.03M","-2.02%"
"05/13/2021","340.45","336.30","342.04","336.27","5.74M","1.32%"
"05/14/2021","344.26","342.31","344.93","341.88","4.68M","1.12%"
"05/17/2021","343.65","343.33","345.12","342.04","3.26M","-0.18%"
"05/18/2021","341.11","343.85","344.50","340.87","3.46M","-0.74%"
"05/19/2021","339.44","337.56","339.56","335.20","7.22M","-0.49%"
"05/20/2021","341.52","339.74","342.94","339.34","4.53M","0.61%"
"05/21/2021","342.04","342.29","344.07","341.27","4.48M","0.15%"
"05/24/2021","343.96","343.37","344.69","343.05","2.53M","0.56%"
"05/25/2021","343.18","344.68","345.00","342.66","2.62M","-0.23%"
"05/26/2021","343.27","343.56","344.12","342.67","2.06M","0.03%"
"05/27/2021","344.60","345.35","346.16","343.87","3.03M","0.39%"
"05/28/2021","345.64","346.38","346.48","345.35","2.64M","0.30%"
"06/01/2021","345.87","348.54","348.65","345.60","2.58M","0.07%"
"06/02/2021","346.36","346.75","347.35","345.75","2.58M","0.14%"
"06/03/2021","346.02","344.61","346.96","343.56","4.44M","-0.10%"
"06/04/2021","347.90","347.07","347.99","346.54","2.59M","0.54%"
"06/07/2021","346.59","348.50","348.54","346.02","2.22M","-0.38%"
"06/08/2021","346.34","346.69","346.91","344.75","2.75M","-0.07%"
"06/09/2021","344.79","346.54","346.88","344.69","2.59M","-0.45%"
"06/10/2021","344.98","346.54","347.73","344.80","3.09M","0.06%"
"06/11/2021","345.12","346.03","346.55","343.57","3.00M","0.04%"
"06/14/2021","344.30","344.83","344.87","342.47","2.53M","-0.24%"
"06/15/2021","343.41","344.51","344.53","342.37","2.14M","-0.26%"
"06/16/2021","340.76","343.41","343.64","339.49","4.03M","-0.77%"
"06/17/2021","338.65","340.56","341.28","336.62","5.17M","-0.62%"
"06/18/2021","332.96","334.35","335.25","332.68","7.13M","-1.68%"
"06/21/2021","338.78","335.26","339.09","334.41","5.44M","1.75%"
"06/22/2021","339.45","338.73","340.41","337.45","4.04M","0.20%"
"06/23/2021","338.78","339.59","340.16","338.68","3.08M","-0.20%"
"06/24/2021","341.98","340.67","342.32","340.37","3.70M","0.94%"
"06/25/2021","344.45","343.69","344.98","343.09","3.64M","0.72%"
"06/28/2021","342.80","344.33","344.42","341.82","3.61M","-0.48%"
"06/29/2021","342.86","343.98","344.73","342.61","2.38M","0.02%"
"06/30/2021","344.95","342.38","345.51","342.35","3.78M","0.61%"
"07/01/2021","346.36","345.78","346.40","344.92","3.61M","0.41%"
"07/02/2021","347.94","347.04","348.29","346.18","3.01M","0.46%"
"07/03/2021","347.94","347.94","347.94","347.94","","0.00%"
"07/04/2021","347.94","347.94","347.94","347.94","","0.00%"
"07/05/2021","347.94","347.94","347.94","347.94","","0.00%"
"07/06/2021","345.82","347.75","348.11","343.60","3.91M","-0.61%"
"07/07/2021","346.92","345.65","347.14","344.43","3.35M","0.32%"
"07/08/2021","344.38","342.56","345.00","341.53","6.38M","-0.73%"
"07/09/2021","348.73","346.57","349.07","345.84","5.06M","1.26%"
"07/12/2021","350.03","348.01","350.29","347.37","4.00M","0.37%"
"07/13/2021","349.00","349.53","350.25","348.85","3.31M","-0.29%"
"07/14/2021","349.41","350.19","350.69","348.36","3.93M","0.12%"
"07/15/2021","349.94","347.90","350.00","347.64","5.08M","0.15%"
"07/16/2021","346.74","350.72","350.74","346.34","5.71M","-0.91%"
"07/19/2021","339.88","341.79","350.03","337.38","9.72M","-1.98%"
"07/20/2021","345.08","340.29","346.12","339.75","5.80M","1.53%"
"07/21/2021","347.99","346.97","348.15","346.37","3.06M","0.84%"
"07/22/2021","348.26","347.77","348.81","346.68","2.43M","0.08%"
"07/23/2021","350.57","350.00","350.99","349.20","4.14M","0.66%"
"07/26/2021","351.41","350.00","351.45","349.49","2.47M","0.24%"
"07/27/2021","350.62","350.02","350.68","348.73","3.90M","-0.22%"
"07/28/2021","349.36","351.02","351.23","348.71","3.70M","-0.36%"
"07/29/2021","350.82","350.95","351.71","350.38","2.43M","0.42%"
"07/30/2021","349.48","349.88","351.01","348.67","3.58M","-0.38%"
"08/02/2021","348.35","350.45","351.91","348.06","2.83M","-0.32%"
"08/03/2021","351.09","349.09","351.19","347.11","3.82M","0.79%"
"08/04/2021","347.99","349.59","350.08","347.88","3.12M","-0.88%"
"08/05/2021","350.61","348.85","350.65","348.67","2.26M","0.75%"
"08/06/2021","352.09","351.62","352.49","351.46","2.12M","0.42%"
"08/07/2021","352.09","352.09","352.09","352.09","","0.00%"
"08/08/2021","352.09","352.09","352.09","352.09","","0.00%"
"08/09/2021","351.15","351.60","352.06","350.55","2.32M","-0.27%"
"08/10/2021","352.73","351.41","352.94","351.01","2.84M","0.45%"
"08/11/2021","354.94","353.94","355.12","353.70","3.42M","0.63%"
"08/12/2021","355.23","355.19","355.25","353.74","3.13M","0.08%"
"08/13/2021","355.39","355.85","356.37","355.00","2.41M","0.05%"
"08/16/2021","356.57","354.41","356.60","352.66","3.64M","0.33%"
"08/17/2021","353.83","353.91","354.67","351.51","5.02M","-0.77%"
"08/18/2021","350.12","352.62","354.04","349.89","4.04M","-1.05%"
"08/19/2021","349.48","347.33","350.48","347.31","5.44M","-0.18%"
"08/20/2021","351.16","348.98","351.75","348.53","3.39M","0.48%"
"08/23/2021","353.45","352.96","354.31","352.92","3.57M","0.65%"
"08/24/2021","353.74","354.08","354.49","353.62","1.98M","0.08%"
"08/25/2021","354.18","353.78","355.04","352.92","2.43M","0.12%"
"08/26/2021","352.16","354.47","355.00","352.07","3.01M","-0.57%"
"08/27/2021","354.57","352.65","354.85","352.65","3.16M","0.68%"
"08/30/2021","354.08","354.96","355.22","353.88","2.48M","-0.14%"
"08/31/2021","353.92","353.80","354.80","353.18","2.91M","-0.05%"
"09/01/2021","353.55","354.29","354.35","353.29","2.74M","-0.10%"
"09/02/2021","354.87","354.78","355.18","353.92","2.39M","0.37%"
"09/03/2021","354.14","353.68","354.65","353.09","2.47M","-0.21%"
"09/07/2021","351.44","353.64","353.69","350.99","3.17M","-0.76%"
"09/08/2021","350.73","350.82","352.17","349.64","3.08M","-0.20%"
"09/09/2021","349.31","350.56","352.51","348.92","3.48M","-0.40%"
"09/10/2021","346.70","351.25","351.66","346.57","4.54M","-0.75%"
"09/13/2021","349.30","348.91","349.94","347.47","5.44M","0.75%"
"09/14/2021","346.47","350.40","350.57","345.70","3.90M","-0.81%"
"09/15/2021","348.82","346.41","349.46","345.78","3.27M","0.68%"
"09/16/2021","348.18","348.91","350.08","346.00","3.65M","-0.18%"
"09/17/2021","345.64","346.85","347.70","345.06","5.38M","-0.73%"
"09/20/2021","339.40","340.22","342.16","335.99","10.01M","-1.81%"
"09/21/2021","339.11","341.41","343.07","339.01","6.07M","-0.09%"
"09/22/2021","342.50","341.16","344.33","340.44","6.86M","1.00%"
"09/23/2021","347.56","344.81","348.67","344.53","5.59M","1.48%"
"09/24/2021","347.87","346.50","348.43","346.31","3.12M","0.09%"
"09/27/2021","348.61","348.29","350.50","348.17","3.43M","0.21%"
"09/28/2021","342.92","347.31","347.82","342.41","7.49M","-1.63%"
"09/29/2021","343.77","343.87","345.67","342.88","4.12M","0.25%"
"09/30/2021","338.29","345.08","345.44","338.11","7.93M","-1.59%"
"10/01/2021","343.18","340.03","344.78","337.68","6.22M","1.45%"
"10/04/2021","340.01","342.61","344.03","338.07","7.04M","-0.92%"
"10/05/2021","343.13","341.13","344.87","340.47","3.83M","0.92%"
"10/06/2021","344.12","340.48","344.30","338.47","6.28M","0.29%"
"10/07/2021","347.63","346.87","349.77","346.77","5.31M","1.02%"
"10/08/2021","347.53","347.92","348.46","346.58","3.66M","-0.03%"
"10/11/2021","344.98","347.66","349.56","344.86","4.10M","-0.73%"
"10/12/2021","343.78","345.49","346.10","343.19","5.10M","-0.35%"
"10/13/2021","343.89","343.95","344.56","341.12","4.19M","0.03%"
"10/14/2021","349.13","347.21","349.22","346.60","4.48M","1.52%"
"10/15/2021","352.85","351.65","353.08","350.92","4.21M","1.07%"
"10/18/2021","352.50","351.34","353.13","350.25","3.31M","-0.10%"
"10/19/2021","354.46","353.67","354.51","352.80","2.38M","0.56%"
"10/20/2021","356.03","354.51","356.58","354.37","2.87M","0.44%"
"10/21/2021","355.96","355.39","356.09","354.30","2.24M","-0.02%"
"10/22/2021","356.74","355.97","357.62","355.32","3.87M","0.22%"
"10/25/2021","357.55","357.36","357.89","356.29","2.52M","0.23%"
"10/26/2021","357.50","358.56","358.93","357.37","3.18M","-0.01%"
"10/27/2021","354.98","358.09","358.30","354.96","3.54M","-0.70%"
"10/28/2021","357.30","355.75","357.38","355.75","2.49M","0.65%"
"10/29/2021","358.23","356.65","358.52","356.39","2.98M","0.26%"
"11/01/2021","359.13","359.45","360.05","357.98","2.55M","0.25%"
"11/02/2021","360.57","359.41","360.88","358.79","2.63M","0.40%"
"11/03/2021","361.56","359.91","361.84","358.90","3.56M","0.27%"
"11/04/2021","361.35","361.34","361.65","359.87","3.87M","-0.06%"
"11/05/2021","363.30","362.96","364.94","361.89","4.49M","0.54%"
"11/08/2021","364.32","365.06","365.64","363.33","3.06M","0.28%"
"11/09/2021","363.28","364.19","364.30","361.82","3.68M","-0.29%"
"11/10/2021","361.07","362.52","363.73","360.28","3.53M","-0.61%"
"11/11/2021","359.46","361.19","361.26","359.38","2.46M","-0.45%"
"11/12/2021","361.28","360.69","361.74","359.58","3.10M","0.51%"
"11/15/2021","361.24","362.60","362.73","360.67","2.55M","-0.01%"
"11/16/2021","361.93","361.82","363.54","361.70","2.73M","0.19%"
"11/17/2021","359.85","361.44","361.58","359.54","2.98M","-0.57%"
"11/18/2021","359.35","360.03","360.05","357.13","3.44M","-0.14%"
"11/19/2021","355.91","357.89","357.89","355.38","3.54M","-0.96%"
"11/22/2021","356.20","357.48","359.24","356.09","4.94M","0.08%"
"11/23/2021","358.02","356.28","358.37","355.34","5.79M","0.51%"
"11/24/2021","358.03","356.06","358.20","355.80","4.25M","0.00%"
"11/26/2021","349.02","350.33","351.46","347.36","9.07M","-2.52%"
"11/29/2021","351.19","352.59","352.77","348.92","5.24M","0.62%"
"11/30/2021","344.90","348.70","350.01","344.36","9.54M","-1.79%"
"12/01/2021","340.46","348.04","350.38","340.32","8.48M","-1.29%"
"12/02/2021","346.61","341.81","347.95","341.17","8.33M","1.81%"
"12/03/2021","346.24","347.86","348.50","343.08","11.37M","-0.11%"
"12/06/2021","352.82","349.26","354.02","348.83","7.03M","1.90%"
"12/07/2021","357.74","355.93","358.61","355.79","5.27M","1.39%"
"12/08/2021","357.99","358.17","358.87","356.42","3.36M","0.07%"
"12/09/2021","358.11","356.75","359.18","356.35","3.77M","0.03%"
"12/10/2021","360.23","359.59","360.33","357.61","3.86M","0.59%"
"12/13/2021","357.04","359.43","359.99","356.61","4.56M","-0.89%"
"12/14/2021","356.17","355.71","358.41","354.97","4.08M","-0.24%"
"12/15/2021","359.81","355.83","359.97","354.44","9.27M","1.02%"
"12/16/2021","359.44","361.27","362.51","358.31","9.49M","-0.10%"
"12/17/2021","353.63","356.30","356.93","352.71","10.64M","-1.62%"
"12/20/2021","349.27","349.38","349.64","346.54","7.30M","-1.23%"
"12/21/2021","354.91","352.16","354.98","351.51","4.69M","1.61%"
"12/22/2021","357.39","354.95","357.56","354.17","3.00M","0.70%"
"12/23/2021","359.36","358.39","360.50","358.16","2.66M","0.55%"
"12/27/2021","362.92","360.06","362.96","359.70","2.60M","0.99%"
"12/28/2021","363.99","363.11","365.12","362.89","3.06M","0.29%"
"12/29/2021","364.84","363.90","365.64","363.79","3.01M","0.23%"
"12/30/2021","364.07","365.69","366.72","363.60","2.86M","-0.21%"
"12/31/2021","363.32","363.51","364.74","362.91","3.13M","-0.21%"
"01/03/2022","365.68","364.34","365.85","362.30","5.62M","0.65%"
"01/04/2022","367.87","367.34","369.21","367.21","5.46M","0.60%"
"01/05/2022","364.09","367.71","369.50","363.98","7.64M","-1.03%"
